,LEAVER,AGE,S0287,T0080,SALARY,T0329,T0333,T0159,T0165,EXPER,T0356,T0278,T0277,T0330
1824,0,1,0.0,0.0,1,0,0,0,1,3,2,20,1,4
1825,0,1,0.0,0.0,1,0,0,0,1,6,2,2,5,4
1826,0,1,1.0,0.0,1,1,1,1,1,3,2,5,6,2
1827,0,1,0.0,0.0,1,1,0,0,1,4,2,0,5,1
1828,0,1,1.0,0.0,1,0,0,0,1,8,2,0,2,4
1829,0,1,0.0,0.0,1,0,0,0,1,1,2,2,3,4
1830,0,1,1.0,1.0,1,0,0,0,0,10,2,0,2,4
1831,0,1,0.0,0.0,1,0,0,0,0,1,2,0,8,4
1832,0,0,1.0,1.0,0,0,0,1,1,14,2,0,25,4
1833,0,1,1.0,1.0,1,0,0,1,1,4,2,2,10,4
1834,0,0,1.0,0.0,1,0,0,1,1,21,2,3,22,4
1835,0,0,1.0,0.0,1,0,0,1,1,15,2,2,10,4
1836,0,1,1.0,0.0,1,0,0,1,1,3,2,3,3,4
1837,0,0,1.0,1.0,0,0,0,1,1,18,2,0,3,4
1838,0,1,0.0,0.0,1,0,0,0,0,1,2,25,10,3
1840,0,0,1.0,0.0,0,0,0,0,1,7,2,5,16,4
1842,0,1,1.0,0.0,1,0,0,0,0,1,2,3,6,4
1843,0,0,1.0,1.0,1,0,0,1,1,19,2,3,1,4
1844,0,0,0.0,1.0,1,0,0,1,1,23,2,0,10,4
1845,0,1,0.0,0.0,1,0,0,0,1,3,2,1,6,4
1846,0,1,0.0,0.0,1,0,0,1,1,1,2,5,2,4
1848,0,1,1.0,1.0,0,0,0,1,0,1,2,0,6,3
1851,0,0,0.0,1.0,1,0,0,1,1,8,2,3,10,4
1852,0,1,1.0,1.0,1,1,0,1,1,2,2,6,4,2
1853,0,0,0.0,0.0,1,1,0,1,1,22,2,0,12,3
1855,0,0,0.0,1.0,0,0,0,0,0,1,2,5,4,3
1857,0,0,0.0,1.0,0,0,0,1,1,22,2,1,2,3
1858,0,0,1.0,0.0,1,1,1,0,1,16,2,15,8,1
1859,0,0,0.0,1.0,0,0,0,1,0,24,2,6,10,4
1860,0,0,0.0,1.0,0,0,0,0,1,28,2,0,3,4
1861,0,0,0.0,1.0,0,0,0,0,1,23,2,1,5,4
1863,0,0,0.0,1.0,0,0,0,1,0,27,2,0,16,4
1864,0,1,0.0,0.0,1,1,0,0,1,1,2,6,2,1
1866,0,0,0.0,0.0,1,0,0,1,1,3,2,2,6,4
1868,0,1,0.0,0.0,1,0,0,1,0,2,2,0,5,4
1869,0,1,0.0,0.0,1,0,0,1,1,2,2,0,18,4
1870,0,0,0.0,1.0,1,0,0,0,1,1,2,1,10,4
1871,0,0,1.0,1.0,0,1,0,1,1,21,2,7,8,3
1872,0,0,0.0,1.0,0,0,0,1,1,23,2,4,5,4
1873,0,1,0.0,0.0,0,0,1,0,1,1,2,5,4,3
1874,0,1,0.0,1.0,0,1,1,0,1,9,2,14,20,2
1875,0,0,0.0,0.0,1,0,0,0,0,24,2,4,1,4
1876,0,1,1.0,1.0,1,0,0,1,1,8,2,2,5,4
1877,0,1,0.0,1.0,1,1,0,0,0,6,2,3,2,2
1880,0,1,0.0,1.0,0,0,0,1,0,10,2,6,0,4
1881,0,0,0.0,0.0,1,0,0,1,1,6,2,8,3,4
1882,0,0,1.0,0.0,1,0,0,0,0,24,2,6,20,4
1883,0,0,0.0,0.0,1,0,0,1,1,3,2,0,5,4
1884,0,0,0.0,0.0,0,0,0,1,1,34,2,5,15,4
1885,0,1,1.0,0.0,1,0,1,0,0,2,2,10,8,3
1887,0,0,0.0,0.0,1,1,0,0,1,19,2,3,7,3
1888,0,0,1.0,1.0,0,1,1,1,1,25,2,6,25,1
1889,0,0,0.0,0.0,1,0,0,0,1,5,2,2,8,4
1893,0,0,0.0,0.0,1,1,0,1,0,2,2,0,5,2
1894,0,1,1.0,0.0,1,0,0,1,0,3,2,0,3,4
1895,0,1,1.0,0.0,1,0,0,1,1,5,2,2,15,4
1896,0,1,0.0,0.0,1,0,0,0,0,1,2,4,10,3
1898,0,1,1.0,0.0,1,0,0,1,0,3,2,3,30,4
1900,0,0,0.0,1.0,1,1,1,0,0,13,2,0,1,2
1902,0,0,0.0,0.0,1,1,0,1,0,7,2,4,13,2
1903,0,1,0.0,0.0,1,0,0,1,1,3,2,3,7,4
1905,0,1,1.0,0.0,1,0,0,0,0,1,2,2,6,2
1906,0,0,1.0,1.0,1,1,1,1,1,12,2,6,3,2
1907,0,1,,0.0,1,1,0,1,1,1,2,5,10,2
1908,0,1,0.0,1.0,1,1,0,0,0,11,2,5,8,2
1909,0,1,0.0,0.0,1,0,0,1,1,4,2,0,5,4
1910,0,1,1.0,0.0,1,0,0,0,1,6,2,2,4,4
1912,0,1,0.0,0.0,1,0,0,1,1,6,2,2,1,4
1913,0,1,0.0,0.0,1,0,0,1,0,1,2,2,8,4
1914,0,0,0.0,1.0,1,0,0,0,1,17,2,0,2,4
1916,0,0,1.0,1.0,0,0,0,1,1,22,2,5,4,4
1918,0,0,1.0,1.0,0,0,0,1,1,7,2,1,10,4
1919,0,1,1.0,0.0,1,0,0,0,1,3,2,7,12,2
1920,0,1,1.0,0.0,1,1,0,1,1,2,2,3,10,1
1921,0,0,0.0,1.0,0,0,0,1,1,15,2,3,20,4
1922,0,0,1.0,0.0,1,0,0,1,1,5,2,2,2,4
1923,0,0,0.0,1.0,0,1,0,0,1,20,2,2,4,2
1925,0,1,1.0,0.0,1,0,0,1,1,1,2,0,5,4
1926,0,1,0.0,0.0,1,0,0,0,1,16,2,3,1,4
1927,0,1,0.0,0.0,1,0,1,0,0,2,2,2,0,2
1928,0,0,0.0,0.0,1,0,0,0,1,6,2,9,15,4
1931,0,1,1.0,0.0,0,0,0,0,1,2,2,3,10,3
1932,0,0,1.0,1.0,0,0,0,0,1,23,2,0,10,4
1933,0,1,1.0,1.0,1,0,0,1,1,10,2,1,15,4
1934,0,0,0.0,1.0,0,0,0,0,0,18,2,3,12,4
1935,0,1,0.0,1.0,0,0,0,0,1,12,2,0,9,4
1936,0,1,0.0,0.0,1,0,0,1,0,2,2,4,7,4
1937,0,1,0.0,0.0,1,0,0,1,1,1,2,8,7,4
1938,0,1,0.0,0.0,0,0,0,1,1,1,2,0,8,4
1940,0,1,,0.0,0,1,1,1,0,7,2,40,9,1
1941,0,0,,1.0,0,0,0,0,0,23,2,0,12,3
1942,0,1,1.0,0.0,1,0,0,0,0,3,2,3,6,4
1943,0,0,0.0,0.0,1,0,0,0,1,4,2,1,2,4
1946,0,0,0.0,0.0,1,0,0,0,0,27,2,0,12,4
1947,0,0,0.0,0.0,1,0,0,0,1,2,2,0,25,4
1948,0,0,0.0,0.0,1,0,0,0,1,25,2,0,5,3
1949,0,0,0.0,1.0,1,0,1,0,1,20,2,5,4,3
1950,0,1,0.0,0.0,1,0,0,0,1,1,2,4,30,4
1951,0,1,0.0,1.0,0,0,0,1,1,8,2,5,3,4
1953,0,0,0.0,1.0,0,0,0,1,1,22,2,5,30,4
1954,0,0,1.0,1.0,1,0,0,0,1,29,2,5,10,3
1955,0,1,0.0,1.0,1,0,0,1,1,2,2,10,2,3
1956,0,1,0.0,0.0,1,0,0,0,1,1,2,3,10,4
1957,0,0,0.0,0.0,1,0,0,0,0,16,2,0,2,3
1959,0,1,0.0,0.0,1,0,0,1,1,2,2,2,10,4
1960,0,0,0.0,0.0,1,0,0,0,0,2,2,0,10,4
1961,0,0,0.0,1.0,0,0,0,1,1,20,2,0,6,4
1962,0,1,0.0,0.0,1,0,0,1,1,5,2,10,20,4
1963,0,1,0.0,0.0,1,0,0,0,1,1,2,5,15,4
1964,0,1,,0.0,1,0,0,1,0,2,2,0,10,4
1965,0,0,1.0,1.0,0,0,0,1,1,28,2,0,12,4
1966,0,1,1.0,0.0,1,0,0,0,1,1,2,1,7,4
1967,0,1,1.0,1.0,1,0,0,1,0,2,2,0,2,4
1968,0,0,,1.0,1,0,0,0,1,3,2,7,5,4
1969,0,1,0.0,0.0,1,1,0,1,1,1,2,5,12,2
1970,0,0,0.0,1.0,0,0,0,1,1,21,2,5,4,4
1971,0,1,1.0,0.0,1,1,0,0,1,5,2,1,10,1
1972,0,0,0.0,1.0,1,0,0,1,1,23,2,2,7,4
1974,0,0,0.0,0.0,0,0,1,1,1,18,2,3,5,3
1975,0,1,0.0,1.0,1,0,0,1,1,4,2,0,4,4
1976,0,1,0.0,0.0,1,0,0,1,0,1,2,1,9,4
1977,0,0,0.0,1.0,0,0,0,0,1,25,2,2,0,4
1978,0,0,0.0,0.0,0,0,0,1,0,29,2,0,8,4
1979,0,1,1.0,0.0,1,0,0,0,1,2,2,1,12,4
1982,0,1,1.0,1.0,0,0,0,0,1,15,2,3,15,4
1983,0,0,1.0,1.0,0,0,0,1,1,28,2,0,5,4
1984,0,0,,1.0,0,0,0,1,1,19,2,0,5,4
1985,0,1,0.0,1.0,1,0,0,1,1,3,2,4,20,4
1986,0,1,0.0,0.0,1,0,0,0,0,4,2,4,10,4
1987,0,1,1.0,0.0,1,0,0,0,0,3,2,5,5,3
1988,0,0,1.0,0.0,1,0,0,0,0,19,2,4,25,4
1989,0,1,1.0,0.0,1,0,0,1,1,1,2,0,6,4
1990,0,1,,0.0,1,0,0,1,1,1,2,0,2,4
1992,0,1,0.0,1.0,1,0,0,1,1,7,2,4,15,4
1993,0,1,,1.0,1,0,0,1,1,9,2,7,4,3
1994,0,1,,1.0,1,1,0,1,1,3,2,15,25,2
1996,0,1,,1.0,1,0,0,1,1,6,2,7,2,4
1997,0,1,1.0,0.0,1,0,0,1,0,5,2,4,5,3
1998,0,1,0.0,0.0,1,0,1,1,0,4,2,0,1,4
1999,0,0,0.0,0.0,1,0,0,1,1,8,2,3,8,3
2000,0,0,,0.0,1,0,0,1,1,14,2,1,18,4
2003,0,1,0.0,0.0,1,1,1,0,0,1,2,1,2,1
2008,0,0,1.0,1.0,0,0,0,0,0,22,2,0,5,4
2009,0,1,1.0,1.0,1,0,0,1,1,12,2,5,8,4
2011,0,1,1.0,0.0,1,0,1,1,1,6,2,2,10,3
2013,0,1,0.0,1.0,1,0,0,1,0,10,2,3,0,3
2015,0,1,0.0,0.0,1,0,0,0,1,3,2,1,12,4
2016,0,1,1.0,0.0,1,0,0,1,1,5,2,0,7,4
2017,0,1,0.0,0.0,1,0,0,1,1,1,2,2,5,4
2018,0,1,1.0,1.0,0,1,0,0,1,13,2,3,8,2
2019,0,0,0.0,1.0,0,1,1,1,1,18,2,15,3,2
2020,0,1,0.0,1.0,1,0,0,1,1,3,2,2,6,3
2022,0,1,0.0,0.0,1,0,0,0,1,13,2,0,8,4
2024,0,1,0.0,0.0,1,0,0,1,1,2,2,2,25,4
2025,0,1,0.0,1.0,0,0,0,1,1,13,2,0,6,4
2026,0,1,0.0,0.0,0,0,0,0,1,9,2,0,8,4
2029,0,1,,0.0,1,0,0,1,1,3,2,0,2,3
2031,0,0,1.0,1.0,0,0,1,1,0,12,2,2,15,3
2032,0,0,1.0,1.0,0,1,1,0,1,30,2,5,20,1
2033,0,0,1.0,1.0,1,1,1,0,1,12,2,10,5,3
2034,0,1,0.0,0.0,1,0,1,0,0,4,2,8,0,3
2035,0,1,0.0,0.0,1,1,1,0,1,1,2,2,4,3
2036,0,0,0.0,0.0,1,0,0,1,0,23,2,2,6,4
2037,0,0,0.0,0.0,0,0,0,1,1,27,2,4,6,4
2038,0,1,0.0,0.0,1,0,0,0,1,1,2,3,6,4
2039,0,1,0.0,1.0,1,0,0,0,1,4,2,4,15,4
2040,0,0,0.0,0.0,1,0,0,1,1,5,2,0,8,4
2043,0,1,1.0,0.0,1,0,1,0,1,2,2,15,5,3
2044,0,0,0.0,0.0,0,0,0,1,1,24,2,2,18,4
2045,0,1,0.0,0.0,1,0,0,1,1,3,2,5,6,4
2046,0,1,,0.0,1,0,0,1,1,1,2,6,2,4
2048,0,0,0.0,1.0,1,1,1,0,0,26,2,11,21,2
2049,0,1,0.0,0.0,1,0,0,1,0,5,2,5,11,4
2050,0,0,1.0,0.0,0,0,0,1,0,22,2,0,14,4
2051,0,0,0.0,0.0,1,0,0,0,0,6,2,2,38,4
2052,0,0,0.0,0.0,1,0,0,1,1,26,2,0,20,4
2055,0,0,0.0,0.0,0,0,0,1,1,13,2,15,3,4
2058,0,0,1.0,1.0,0,0,0,0,0,12,2,6,12,3
2060,0,1,1.0,0.0,1,1,0,1,1,1,2,4,6,4
2062,0,0,1.0,1.0,1,0,0,1,1,13,2,1,33,3
2063,0,1,0.0,0.0,1,0,0,1,1,3,2,5,7,4
2064,0,0,0.0,1.0,1,0,0,1,1,9,2,0,9,4
2065,0,0,0.0,1.0,0,0,0,0,0,15,2,2,13,4
2066,0,0,0.0,1.0,1,1,1,1,0,8,2,2,3,2
2067,0,1,0.0,1.0,0,0,0,1,0,3,2,3,9,4
2068,0,0,0.0,1.0,0,0,0,1,1,29,2,4,2,4
2069,0,0,0.0,1.0,1,0,1,1,0,5,2,4,7,4
2070,0,0,0.0,0.0,1,0,0,1,1,9,2,3,15,2
2071,0,1,1.0,0.0,1,0,0,1,1,2,2,6,12,4
2072,0,1,0.0,0.0,1,0,0,0,1,1,2,5,5,3
2075,0,0,0.0,0.0,1,0,0,0,0,20,2,1,5,4
2076,0,1,0.0,0.0,1,1,1,1,0,1,2,3,12,2
2077,0,0,0.0,0.0,1,0,0,1,1,21,2,2,3,4
2079,0,1,0.0,0.0,1,1,1,1,1,6,2,8,1,2
2081,0,1,1.0,0.0,1,0,0,0,1,2,2,8,10,3
2082,0,0,0.0,1.0,1,0,0,0,1,15,2,11,5,4
2083,0,0,0.0,0.0,0,1,1,1,0,18,2,26,2,1
2084,0,1,1.0,0.0,1,0,0,1,1,1,2,2,5,3
2086,0,0,0.0,1.0,1,0,0,0,1,5,2,1,30,4
2087,0,0,1.0,0.0,1,1,0,1,0,10,2,10,4,2
2088,0,1,1.0,1.0,0,0,0,0,1,11,2,14,13,3
2089,0,0,0.0,0.0,1,1,1,1,1,40,2,2,6,2
2092,0,1,0.0,0.0,1,0,0,0,1,6,2,3,6,4
2093,0,1,0.0,0.0,1,0,0,0,1,2,2,2,2,4
2094,0,1,0.0,1.0,1,0,0,1,1,11,2,2,1,3
2095,0,1,0.0,0.0,1,0,0,0,1,5,2,2,4,4
2096,0,1,0.0,0.0,1,0,0,1,1,8,2,2,8,4
2097,0,0,0.0,0.0,1,0,0,0,0,34,2,1,20,3
2099,0,1,0.0,0.0,1,0,0,1,0,2,2,10,15,4
2100,0,0,0.0,1.0,1,1,0,0,1,2,2,4,8,1
2102,0,0,1.0,1.0,0,0,0,1,1,38,2,2,7,4
2104,0,0,0.0,0.0,1,0,0,1,1,23,2,3,1,3
2105,0,1,,0.0,1,0,1,0,1,5,2,5,6,3
2106,0,0,,1.0,0,0,0,0,1,25,2,0,5,4
2107,0,0,0.0,1.0,0,0,0,1,0,26,2,1,12,2
2108,0,1,0.0,0.0,1,0,0,1,1,2,2,1,5,4
2110,0,1,0.0,0.0,1,1,1,1,1,4,2,7,8,3
2112,0,1,1.0,0.0,1,1,1,0,0,9,2,2,3,1
2113,0,1,0.0,0.0,1,0,0,0,0,3,2,5,5,4
2114,0,1,0.0,0.0,1,0,0,1,1,3,2,8,6,4
2115,0,1,0.0,0.0,1,0,0,1,0,4,2,15,10,4
2116,0,0,1.0,1.0,0,1,0,1,1,15,2,0,2,1
2117,0,1,0.0,1.0,1,1,1,1,0,11,2,10,6,2
2118,0,1,0.0,0.0,1,0,0,0,0,2,2,2,15,4
2119,0,0,0.0,1.0,1,0,0,0,1,2,2,8,10,4
2120,0,0,0.0,0.0,1,0,0,0,1,2,2,0,12,4
2121,0,0,0.0,0.0,0,0,0,0,0,21,2,4,14,4
2123,0,1,0.0,1.0,1,0,0,1,1,1,2,0,6,4
2125,0,0,1.0,1.0,0,0,0,1,1,33,2,4,3,3
2126,0,1,1.0,1.0,1,0,0,0,1,2,2,0,0,4
2128,0,0,1.0,1.0,1,1,0,1,1,24,2,1,9,2
2130,0,1,0.0,0.0,1,0,0,0,0,2,2,5,12,4
2131,0,0,0.0,1.0,0,0,0,0,1,20,2,6,20,2
2132,0,1,0.0,0.0,1,0,0,1,0,12,2,15,12,3
2133,0,0,0.0,0.0,1,0,0,0,0,3,2,2,17,4
2134,0,0,1.0,1.0,1,1,0,1,1,16,2,6,11,2
2136,0,0,0.0,0.0,1,0,0,1,0,3,2,2,25,3
2137,0,1,1.0,0.0,1,1,1,0,0,3,2,5,5,1
2138,0,0,1.0,1.0,0,0,0,1,0,16,2,5,5,4
2139,0,0,0.0,0.0,1,0,0,1,1,11,2,1,26,4
2140,0,0,0.0,1.0,1,0,0,1,1,17,2,1,1,3
2141,0,0,0.0,1.0,1,0,0,1,1,20,2,3,12,4
2144,0,0,0.0,1.0,0,0,0,0,1,25,2,0,8,4
2146,0,1,0.0,0.0,1,0,0,1,0,2,2,3,12,4
2147,0,0,0.0,0.0,1,0,1,1,1,9,2,5,10,4
2148,0,0,0.0,0.0,1,0,0,0,0,5,2,5,5,4
2150,0,1,0.0,0.0,1,0,0,0,0,2,2,0,2,4
2151,0,0,1.0,1.0,1,0,0,0,0,20,2,0,0,4
2153,0,0,0.0,1.0,0,1,0,0,0,22,2,9,20,2
2155,0,0,0.0,1.0,0,0,0,1,0,24,2,3,6,4
2157,0,0,0.0,0.0,1,0,0,1,1,1,2,1,18,3
2158,0,0,1.0,1.0,0,0,0,1,0,11,2,0,5,4
2159,0,1,,0.0,1,0,0,0,1,1,2,3,7,4
2160,0,1,0.0,0.0,1,0,1,1,0,5,2,4,4,3
2161,0,1,0.0,0.0,1,0,0,0,1,1,2,3,12,4
2163,0,1,0.0,0.0,1,0,0,0,1,5,2,1,20,4
2164,0,1,0.0,0.0,1,0,0,1,1,2,2,2,15,4
2165,0,0,0.0,0.0,0,0,0,0,1,9,2,2,4,4
2166,0,0,0.0,0.0,1,1,1,1,1,9,2,2,10,2
2167,0,1,1.0,1.0,1,0,0,1,1,10,2,1,3,4
2168,0,0,1.0,1.0,0,0,0,1,1,23,2,4,24,4
2169,0,0,1.0,1.0,1,0,0,1,1,7,2,5,15,3
2171,0,0,1.0,1.0,0,0,0,0,1,25,2,3,1,4
2172,0,1,1.0,1.0,1,0,0,1,0,8,2,5,10,3
2173,0,0,1.0,0.0,0,0,0,1,1,24,2,0,25,4
2174,0,0,1.0,1.0,0,0,0,0,1,24,2,15,2,3
2175,0,0,0.0,1.0,0,0,1,0,1,12,2,10,0,3
2176,0,1,0.0,1.0,1,0,0,0,0,4,2,20,8,3
2177,0,0,0.0,0.0,1,0,0,1,0,28,2,2,3,3
2179,0,1,0.0,0.0,1,1,0,1,1,1,2,2,3,2
2180,0,0,0.0,0.0,1,0,0,0,1,11,2,3,12,4
2181,0,1,0.0,0.0,1,0,0,0,0,4,2,0,15,4
2182,0,1,0.0,0.0,1,0,0,0,0,4,2,1,6,4
2183,0,1,,1.0,1,0,0,0,0,16,2,5,8,3
2185,0,0,0.0,0.0,1,0,0,0,0,26,2,4,1,4
2187,0,0,0.0,1.0,0,1,0,1,1,20,2,10,15,2
2188,0,1,0.0,1.0,1,0,0,1,1,1,2,3,10,4
2190,0,0,0.0,0.0,1,0,0,0,0,1,2,2,15,4
2191,0,1,1.0,0.0,1,0,0,0,1,2,2,5,1,3
2193,0,1,1.0,1.0,1,0,0,0,1,3,2,5,5,3
2194,0,1,0.0,0.0,1,0,0,0,1,2,2,2,15,4
2195,0,1,0.0,0.0,1,0,0,1,1,3,2,0,8,4
2196,0,0,0.0,0.0,0,0,0,0,1,12,2,0,6,4
2197,0,1,0.0,0.0,1,0,0,1,1,2,2,5,35,4
2198,0,1,1.0,0.0,1,0,0,1,1,1,2,0,6,4
2201,0,0,0.0,1.0,0,0,0,0,1,33,2,2,10,4
2203,0,0,0.0,0.0,0,0,0,0,1,1,2,2,22,4
2204,0,0,0.0,0.0,0,0,0,1,1,25,2,1,12,3
2205,0,1,0.0,0.0,1,0,0,1,1,1,2,10,3,3
2206,0,1,0.0,1.0,1,0,0,1,1,5,2,2,5,4
2207,0,0,0.0,1.0,1,0,0,1,1,13,2,5,2,2
2210,0,0,,0.0,1,0,1,0,1,4,2,30,27,3
2213,0,0,,0.0,0,0,0,1,1,20,2,0,10,4
2214,0,0,,0.0,0,0,0,0,1,17,2,0,14,4
2215,0,1,0.0,0.0,1,0,0,1,1,10,2,8,20,4
2216,0,1,0.0,0.0,1,0,0,1,1,2,2,3,10,4
2219,0,1,0.0,0.0,1,0,0,1,1,2,2,2,17,4
2221,0,0,0.0,0.0,1,0,0,0,1,7,2,2,5,4
2222,0,0,1.0,0.0,1,0,1,1,1,2,2,0,15,3
2223,0,1,0.0,1.0,1,1,0,0,1,15,2,3,10,2
2226,0,1,0.0,0.0,1,0,0,0,1,10,2,3,10,4
2227,0,1,0.0,1.0,1,0,0,0,0,4,2,1,25,4
2228,0,1,0.0,0.0,1,0,0,0,0,3,2,1,10,4
2230,0,0,0.0,0.0,1,0,0,0,1,22,2,2,11,4
2231,0,0,1.0,0.0,0,0,0,1,0,21,2,1,1,4
2232,0,1,1.0,0.0,1,0,0,1,1,3,2,0,8,4
2233,0,0,0.0,0.0,1,1,1,0,0,10,2,5,12,2
2234,0,0,1.0,0.0,1,0,0,0,1,30,2,4,24,4
2237,0,1,0.0,0.0,1,1,1,0,0,3,2,5,10,1
2239,0,1,1.0,0.0,1,0,0,0,1,2,2,2,4,4
2241,0,0,0.0,0.0,1,0,0,1,1,26,2,0,0,4
2242,0,1,0.0,0.0,1,0,0,1,1,1,2,10,2,3
2244,0,1,1.0,0.0,1,0,0,1,1,3,2,2,10,3
2245,0,1,1.0,0.0,1,0,0,0,1,8,2,5,10,3
2246,0,1,1.0,0.0,1,1,1,1,1,1,2,1,15,2
2247,0,1,0.0,0.0,1,0,0,0,1,1,2,2,6,4
2248,0,0,0.0,1.0,1,1,0,0,1,28,2,4,14,3
2249,0,1,0.0,0.0,1,0,0,1,1,2,2,2,14,4
2251,0,1,1.0,0.0,1,0,0,1,1,1,2,7,22,4
2252,0,0,0.0,0.0,1,0,0,1,1,4,2,3,4,4
2255,0,1,1.0,1.0,1,0,0,0,1,9,2,0,5,3
2256,0,0,0.0,1.0,0,0,1,1,0,28,2,10,12,2
2258,0,1,1.0,0.0,0,0,0,0,1,5,2,10,1,4
2259,0,1,1.0,1.0,0,1,1,0,0,9,2,7,1,2
2260,0,1,0.0,1.0,0,0,0,1,1,6,2,14,2,3
2261,0,1,0.0,0.0,1,0,0,1,1,8,2,2,8,2
2262,0,0,0.0,0.0,0,1,0,0,0,22,2,4,10,2
2265,0,0,1.0,1.0,0,0,0,1,1,19,2,2,18,4
2266,0,1,1.0,0.0,1,1,0,0,1,3,2,20,2,3
2267,0,1,0.0,0.0,1,0,0,1,0,2,2,5,0,4
2268,0,0,0.0,0.0,1,1,1,0,1,3,2,40,40,2
2270,0,1,,0.0,0,0,0,1,1,3,2,0,5,4
2272,0,0,0.0,0.0,0,0,0,1,1,10,2,2,15,4
2275,0,1,0.0,0.0,0,0,0,1,1,1,2,3,15,4
2276,0,0,0.0,1.0,1,1,0,1,1,13,2,0,20,1
2277,0,0,0.0,0.0,1,0,0,1,1,17,2,4,0,4
2279,0,0,1.0,1.0,0,1,0,0,1,14,2,20,8,2
2281,0,0,1.0,0.0,0,0,0,1,1,32,2,2,12,4
2282,0,0,0.0,0.0,0,0,0,1,1,1,2,0,8,4
2283,0,0,1.0,1.0,0,0,0,1,1,34,2,1,20,4
2284,0,1,1.0,0.0,1,0,0,1,1,6,2,1,20,4
2285,0,1,0.0,0.0,1,0,0,0,0,1,2,0,10,4
2286,0,1,0.0,0.0,1,1,0,0,0,1,2,1,4,2
2287,0,0,0.0,0.0,0,1,0,0,0,26,2,0,8,2
2289,0,1,0.0,0.0,1,1,1,0,0,1,2,25,15,1
2290,0,0,0.0,0.0,1,1,1,1,1,5,2,0,5,2
2291,0,1,1.0,0.0,1,0,0,0,0,2,2,0,20,4
2292,0,0,1.0,1.0,0,0,0,1,1,18,2,3,9,3
2293,0,1,0.0,0.0,1,1,1,0,0,5,2,17,8,1
2296,0,1,1.0,0.0,1,0,0,1,1,3,2,0,10,3
2299,0,0,0.0,0.0,1,0,0,1,0,4,2,1,10,4
2300,0,1,0.0,0.0,1,0,0,0,1,1,2,0,15,4
2301,0,1,1.0,0.0,1,0,0,1,0,1,2,13,27,4
2302,0,0,0.0,0.0,1,0,0,0,0,8,2,0,15,3
2303,0,1,1.0,0.0,1,1,0,0,1,1,2,8,15,2
2306,0,1,0.0,1.0,0,0,0,0,1,11,2,50,3,3
2309,0,0,0.0,0.0,1,1,0,1,1,8,2,3,2,2
2311,0,1,1.0,1.0,0,0,0,1,1,7,2,5,6,3
2312,0,1,0.0,1.0,1,0,0,0,1,8,2,5,12,4
2313,0,1,0.0,0.0,1,0,0,1,1,3,2,0,8,3
2314,0,0,1.0,1.0,0,0,0,1,1,15,2,0,10,4
2315,0,1,0.0,0.0,1,1,1,1,1,4,2,3,18,1
2316,0,0,0.0,1.0,1,1,0,1,0,7,2,1,10,1
2317,0,0,0.0,0.0,1,0,0,1,0,1,2,3,15,2
2318,0,1,0.0,0.0,1,0,0,1,0,7,2,5,4,4
2320,0,1,,1.0,0,1,0,1,1,7,2,0,10,2
2321,0,1,0.0,0.0,1,0,0,1,0,4,2,0,8,4
2322,0,0,0.0,0.0,0,0,0,1,1,27,2,1,13,4
2323,0,1,0.0,1.0,1,0,0,1,0,2,2,0,10,4
2324,0,1,0.0,0.0,1,0,0,0,1,1,2,1,10,4
2325,0,0,0.0,0.0,0,0,0,1,1,41,2,1,5,4
2326,0,0,0.0,0.0,0,0,0,1,1,9,2,4,28,4
2327,0,0,0.0,1.0,0,0,0,1,0,17,2,6,4,4
2328,0,1,0.0,1.0,1,1,1,1,0,4,2,5,2,1
2329,0,0,1.0,1.0,1,0,0,1,1,7,2,3,14,4
2330,0,1,0.0,,1,0,0,1,1,9,2,0,8,4
2331,0,0,0.0,1.0,0,0,0,1,1,21,2,5,10,3
2332,0,0,0.0,0.0,1,0,0,1,1,22,2,2,12,4
2333,0,1,,0.0,1,0,0,0,0,2,2,2,9,4
2334,0,1,0.0,0.0,1,0,0,1,1,5,2,2,5,4
2336,0,1,0.0,1.0,0,0,0,1,1,7,2,3,10,4
2337,0,1,0.0,0.0,1,0,0,0,1,1,2,7,10,4
2338,0,1,0.0,1.0,1,0,0,0,0,1,2,16,18,3
2339,0,1,0.0,0.0,1,0,0,1,1,2,2,0,10,4
2340,0,0,1.0,1.0,1,1,1,1,0,31,2,2,7,2
2342,0,0,0.0,0.0,0,1,1,0,1,20,2,4,16,1
2346,0,0,1.0,1.0,0,0,0,1,0,26,2,1,8,4
2347,0,0,0.0,1.0,1,0,0,1,1,27,2,10,8,3
2348,0,0,0.0,1.0,0,0,0,1,1,30,2,3,10,4
2349,0,0,1.0,1.0,0,1,0,1,1,26,2,10,10,1
2352,0,1,0.0,1.0,0,0,0,1,0,2,2,2,21,4
2353,0,1,0.0,1.0,0,0,0,1,1,7,2,3,8,4
2354,0,0,0.0,1.0,0,0,0,1,0,8,2,0,4,4
2355,0,0,0.0,1.0,0,0,0,1,0,28,2,0,5,3
2356,0,1,1.0,0.0,1,0,0,1,1,4,2,2,17,4
2357,0,0,,1.0,0,0,0,1,1,19,2,4,10,3
2358,0,1,1.0,0.0,1,1,0,0,1,1,2,5,12,2
2359,0,1,0.0,0.0,0,1,1,1,1,17,2,10,5,2
2361,0,1,1.0,0.0,1,0,0,0,0,2,2,10,7,3
2362,0,1,0.0,0.0,1,0,0,0,0,2,2,2,12,4
