,NEW_STATUS,F0119,T0186,S1628,AGE_T_x,S0287,T0178,T0080,EARNALL,T0356,T0329,T0330,T0332,T0333,T0336,T0155,T0157,T0182,T0184,T0159,T0165,T0174,TOTEXPER_x
237,1,,0,1.0,1,1.0,,0.0,1,2,1,1,1,0,0,1,0,0,0,1,0,0,5
238,1,1.0,0,1.0,1,1.0,,0.0,1,2,1,0,0,0,0,0,1,0,1,0,1,0,2
239,1,1.0,0,1.0,0,1.0,1.0,0.0,1,2,0,0,1,0,0,0,1,0,0,1,1,0,14
240,1,1.0,0,1.0,0,0.0,,0.0,1,2,1,0,0,0,0,0,1,0,1,1,0,1,16
241,1,,0,1.0,0,1.0,1.0,1.0,0,2,0,0,1,0,0,0,1,0,0,1,1,0,30
242,1,0.0,0,1.0,0,0.0,1.0,1.0,1,2,0,0,0,0,0,0,1,0,1,0,0,1,30
243,1,1.0,0,1.0,0,0.0,,0.0,1,2,1,1,1,1,0,1,1,0,1,1,1,1,40
244,1,0.0,0,1.0,0,0.0,1.0,1.0,0,2,1,1,1,1,1,0,1,0,0,0,1,0,26
245,1,0.0,0,1.0,0,0.0,,1.0,0,2,1,1,1,1,1,0,1,0,1,0,1,0,22
246,1,1.0,0,1.0,0,0.0,0.0,1.0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,40
247,1,0.0,0,1.0,1,0.0,1.0,0.0,1,2,1,1,1,0,1,0,1,0,1,1,1,0,5
248,1,1.0,0,1.0,0,0.0,1.0,0.0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,19
249,1,0.0,0,1.0,0,0.0,1.0,1.0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,10
250,1,0.0,0,0.0,0,0.0,,0.0,0,2,0,0,1,0,1,1,1,0,0,1,1,1,35
251,1,1.0,0,0.0,0,1.0,,1.0,0,2,0,0,1,0,0,0,1,0,0,1,1,0,10
252,1,0.0,0,1.0,0,1.0,0.0,0.0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,30
253,1,1.0,0,1.0,0,0.0,,1.0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,28
254,1,1.0,0,1.0,0,0.0,,0.0,0,2,0,0,0,0,1,1,1,0,1,0,1,1,32
255,1,1.0,0,1.0,1,0.0,,0.0,1,2,1,1,1,1,1,0,1,0,1,1,1,1,12
256,1,1.0,0,,0,0.0,1.0,1.0,0,2,0,0,0,0,0,0,1,0,1,1,1,0,20
257,1,1.0,0,,1,0.0,1.0,1.0,1,2,0,0,0,0,1,0,1,0,0,1,1,0,10
258,1,1.0,0,1.0,1,1.0,,0.0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1
259,1,0.0,0,1.0,0,0.0,,0.0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,34
260,1,1.0,0,1.0,0,0.0,,1.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,32
261,1,1.0,0,0.0,0,1.0,1.0,0.0,1,2,0,0,0,0,1,0,1,0,1,0,1,1,29
262,1,,0,0.0,0,1.0,,0.0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1
263,1,1.0,0,0.0,0,0.0,1.0,1.0,0,2,1,1,1,1,1,0,1,0,1,0,1,1,23
264,1,1.0,0,1.0,0,0.0,1.0,0.0,1,2,0,0,0,0,1,0,1,0,1,1,1,0,16
265,1,0.0,0,0.0,1,0.0,0.0,0.0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,2
266,1,1.0,0,1.0,0,1.0,1.0,1.0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,26
267,1,0.0,0,1.0,0,0.0,,1.0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,5
268,1,1.0,0,1.0,0,0.0,1.0,1.0,1,2,1,1,0,1,1,1,1,0,1,1,1,1,24
269,1,0.0,0,0.0,0,0.0,1.0,1.0,0,2,0,0,0,0,0,1,1,0,0,1,1,1,35
270,1,,0,1.0,0,1.0,,1.0,0,2,0,0,0,0,0,1,1,0,0,1,0,1,36
271,1,1.0,0,1.0,1,0.0,,1.0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,8
272,1,0.0,0,1.0,0,1.0,1.0,1.0,1,2,1,1,0,0,0,0,1,0,0,1,1,1,8
273,1,,0,1.0,0,0.0,1.0,1.0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,33
274,1,,0,0.0,1,0.0,,0.0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,3
275,1,1.0,0,1.0,1,0.0,,0.0,1,2,0,0,1,1,1,0,1,1,0,0,1,0,3
276,1,1.0,0,,0,1.0,1.0,0.0,0,2,0,1,1,0,1,0,1,1,0,1,0,1,32
277,1,1.0,0,0.0,0,1.0,,0.0,1,2,1,1,0,0,0,1,1,0,1,1,0,0,7
278,1,1.0,0,0.0,0,1.0,1.0,1.0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,33
279,1,0.0,0,0.0,0,,1.0,1.0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,24
280,1,,0,1.0,1,1.0,,0.0,1,2,1,1,1,0,0,0,1,0,1,0,0,0,2
281,1,1.0,0,1.0,0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,9
282,1,0.0,0,,1,0.0,1.0,0.0,1,2,1,1,1,1,1,1,1,0,0,1,1,1,1
283,1,,0,1.0,0,0.0,,1.0,0,2,0,0,0,0,1,0,1,0,0,1,0,0,23
284,1,,0,1.0,0,0.0,,0.0,1,2,0,0,0,0,0,0,1,0,1,0,1,0,2
285,1,1.0,0,0.0,0,0.0,1.0,1.0,0,2,0,0,0,0,0,1,1,0,1,0,1,0,16
286,1,1.0,0,1.0,1,1.0,1.0,0.0,1,2,0,0,0,0,0,1,1,1,0,1,1,1,14
287,1,0.0,0,0.0,1,0.0,1.0,0.0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1
288,1,0.0,1,0.0,1,1.0,0.0,1.0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,10
289,1,1.0,0,0.0,0,1.0,1.0,1.0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,37
290,1,1.0,0,1.0,0,1.0,1.0,1.0,0,2,1,1,1,0,0,1,1,0,0,1,1,1,25
291,1,1.0,0,0.0,0,,,0.0,0,2,0,0,0,1,0,0,1,0,1,1,1,1,36
292,1,,0,0.0,0,,0.0,1.0,0,2,1,1,1,1,1,0,1,0,0,0,0,0,34
293,1,,0,0.0,1,0.0,,1.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,10
294,1,1.0,0,1.0,0,0.0,1.0,1.0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,23
295,1,1.0,0,0.0,0,0.0,1.0,1.0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,29
296,1,0.0,0,1.0,0,1.0,,0.0,1,2,1,1,1,1,0,0,1,0,0,0,1,0,14
297,1,1.0,0,0.0,0,,0.0,0.0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,34
298,1,1.0,1,1.0,0,1.0,,0.0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,32
299,1,1.0,0,1.0,0,0.0,1.0,0.0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,34
300,1,,0,1.0,0,0.0,,0.0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,15
301,1,,0,1.0,0,1.0,,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,31
302,1,0.0,0,1.0,0,1.0,1.0,0.0,0,2,1,1,1,1,0,0,1,1,1,0,0,0,22
303,1,0.0,0,0.0,0,0.0,1.0,1.0,0,2,0,1,1,1,1,0,1,0,0,0,1,1,16
304,1,0.0,0,1.0,0,1.0,1.0,0.0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,30
305,1,0.0,0,1.0,1,1.0,0.0,1.0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1
306,1,0.0,1,,0,0.0,1.0,0.0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,17
307,1,1.0,0,1.0,0,0.0,1.0,0.0,1,2,0,0,1,0,1,0,1,1,1,0,0,0,43
308,1,1.0,0,0.0,0,1.0,1.0,1.0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,18
309,1,1.0,0,,0,,,0.0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,25
310,1,1.0,0,1.0,1,1.0,1.0,1.0,1,2,0,0,0,0,0,1,1,0,0,1,1,1,12
311,1,0.0,0,1.0,0,1.0,1.0,1.0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,15
312,1,1.0,0,1.0,1,1.0,1.0,1.0,0,2,0,0,0,0,0,1,1,0,1,0,1,1,9
313,1,1.0,0,1.0,1,0.0,1.0,0.0,1,2,0,0,0,0,1,0,0,0,0,0,1,1,4
314,1,1.0,1,1.0,0,0.0,1.0,0.0,1,2,1,1,0,1,1,1,1,1,1,1,1,0,20
315,1,1.0,0,1.0,0,,,0.0,1,2,1,1,1,1,0,1,1,0,1,1,1,1,5
316,1,0.0,0,1.0,1,0.0,1.0,0.0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,4
317,1,1.0,0,1.0,1,0.0,,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4
318,1,1.0,0,1.0,1,0.0,,0.0,1,2,0,1,1,0,0,0,1,1,0,1,0,0,6
319,1,1.0,0,1.0,0,1.0,1.0,1.0,1,2,0,0,0,0,0,1,1,0,1,1,1,0,8
320,1,0.0,0,1.0,0,1.0,,0.0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,33
321,1,1.0,0,1.0,0,0.0,1.0,1.0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,34
322,1,1.0,0,0.0,1,0.0,1.0,0.0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,6
323,1,,0,1.0,1,0.0,0.0,0.0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,6
324,1,0.0,0,1.0,0,0.0,,1.0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,35
325,1,0.0,0,,0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,23
326,1,0.0,0,,0,1.0,0.0,1.0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,31
327,1,1.0,0,,0,1.0,1.0,1.0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,32
328,1,0.0,0,1.0,0,1.0,1.0,0.0,1,2,0,0,0,1,0,1,0,0,1,0,0,0,21
329,1,1.0,0,1.0,0,1.0,1.0,0.0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,11
330,1,,0,1.0,0,0.0,1.0,,1,2,0,0,1,1,1,0,1,0,0,0,1,1,25
331,1,1.0,0,1.0,0,,1.0,0.0,1,2,0,0,0,0,0,0,1,1,0,1,0,0,4
332,1,1.0,1,1.0,0,0.0,1.0,1.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,34
333,1,1.0,0,1.0,0,0.0,1.0,1.0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,38
334,1,,0,1.0,1,1.0,,0.0,1,2,1,1,1,0,0,0,1,0,0,0,1,1,5
335,1,1.0,1,1.0,1,1.0,1.0,1.0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,8
336,1,1.0,0,0.0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,31
337,1,0.0,1,1.0,0,0.0,,1.0,1,2,1,1,0,0,1,0,1,0,1,1,1,1,21
338,1,0.0,1,1.0,0,1.0,1.0,1.0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,22
339,1,,0,1.0,0,0.0,,1.0,0,2,0,0,0,1,1,0,1,0,0,0,1,0,28
340,1,1.0,0,1.0,1,1.0,1.0,0.0,1,2,0,0,0,0,1,0,1,0,0,1,1,0,10
341,1,0.0,0,1.0,0,1.0,0.0,1.0,0,2,1,1,1,1,0,0,1,0,0,0,0,0,30
342,1,1.0,0,0.0,0,1.0,1.0,0.0,0,2,0,0,0,1,1,1,1,0,1,1,1,0,34
343,1,,0,1.0,0,1.0,0.0,1.0,0,2,1,1,1,1,1,1,1,0,0,0,0,0,13
344,1,1.0,0,1.0,0,1.0,,1.0,1,2,0,0,0,0,0,1,1,0,0,1,1,0,14
345,1,1.0,0,0.0,0,0.0,,1.0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,28
346,1,1.0,1,0.0,0,1.0,1.0,0.0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,29
347,1,1.0,0,0.0,0,1.0,1.0,0.0,0,2,0,0,0,0,0,1,1,0,0,1,1,0,34
348,1,0.0,0,1.0,1,0.0,,0.0,1,2,0,0,1,1,1,1,1,0,0,0,0,1,1
349,1,1.0,0,1.0,0,1.0,1.0,1.0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,31
350,1,,0,1.0,1,0.0,1.0,0.0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1
351,1,1.0,0,1.0,1,0.0,,0.0,1,2,1,1,1,0,0,0,1,0,0,0,0,0,11
352,1,1.0,0,1.0,0,0.0,1.0,1.0,1,2,0,0,0,0,0,1,1,0,0,0,0,1,1
353,1,1.0,0,1.0,0,0.0,0.0,0.0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,31
354,1,,0,1.0,1,0.0,1.0,0.0,1,2,1,1,1,1,0,0,1,1,0,0,1,0,12
355,1,1.0,1,1.0,1,0.0,1.0,1.0,0,2,0,0,0,0,1,0,1,0,0,1,1,0,8
356,1,1.0,0,1.0,0,1.0,1.0,0.0,1,2,0,0,1,0,0,1,1,0,0,0,1,0,28
357,1,0.0,0,1.0,1,1.0,1.0,1.0,1,2,1,1,1,0,0,0,1,0,0,0,1,0,10
358,1,0.0,0,1.0,1,0.0,1.0,0.0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,6
359,1,1.0,0,1.0,0,0.0,,1.0,1,2,0,0,0,1,0,1,1,0,0,0,1,0,31
360,1,1.0,0,0.0,0,0.0,,0.0,1,2,1,1,1,1,1,1,1,0,0,1,1,1,31
361,1,1.0,0,0.0,0,0.0,,1.0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,28
362,1,1.0,0,1.0,0,,1.0,0.0,1,2,0,0,0,0,0,1,1,0,0,0,1,1,30
363,1,1.0,0,0.0,1,,1.0,1.0,1,2,0,0,0,0,0,1,1,0,0,1,1,0,9
364,1,1.0,0,1.0,1,,1.0,0.0,1,2,0,0,0,0,0,1,1,0,0,1,1,0,1
365,1,1.0,0,1.0,0,,,0.0,0,2,0,0,0,0,0,0,1,1,0,1,1,0,28
366,1,0.0,0,1.0,1,0.0,,1.0,1,2,1,1,1,0,0,0,1,1,0,1,1,1,6
367,1,0.0,0,1.0,0,1.0,,1.0,0,2,1,1,1,0,0,0,1,0,0,0,0,0,34
368,1,1.0,0,1.0,1,0.0,,0.0,1,2,1,1,0,0,0,0,1,0,1,0,0,0,7
369,1,0.0,0,1.0,0,0.0,,0.0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,37
370,1,0.0,0,0.0,0,0.0,,1.0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,9
371,1,1.0,0,0.0,0,,1.0,1.0,0,2,1,1,0,1,0,0,1,0,1,0,1,0,30
372,1,1.0,0,0.0,0,0.0,,1.0,1,2,0,0,1,0,1,0,1,0,1,1,1,0,4
373,1,1.0,0,1.0,0,1.0,1.0,1.0,0,2,1,0,0,0,0,1,1,0,0,0,1,0,21
374,1,,0,1.0,1,0.0,1.0,0.0,1,2,1,0,1,0,0,0,1,0,1,1,1,0,7
375,1,0.0,0,1.0,1,,1.0,1.0,0,2,1,1,0,0,0,0,1,0,1,0,1,0,3
376,1,1.0,0,0.0,0,0.0,1.0,0.0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,5
377,1,0.0,0,1.0,0,0.0,1.0,0.0,1,2,0,0,1,0,0,0,1,0,0,0,0,1,30
378,1,,0,0.0,0,0.0,,0.0,1,2,0,0,1,0,1,1,1,0,0,1,0,1,37
379,1,0.0,0,0.0,0,0.0,1.0,1.0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,7
380,1,,0,0.0,0,1.0,1.0,1.0,0,2,0,0,0,0,0,0,1,0,0,0,1,1,15
381,1,0.0,0,0.0,0,1.0,1.0,0.0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,37
382,1,0.0,0,,0,0.0,0.0,0.0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,19
383,1,,0,1.0,0,1.0,,0.0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,15
384,1,0.0,1,1.0,1,0.0,1.0,1.0,1,2,1,1,0,0,1,1,1,1,1,1,1,0,6
385,1,1.0,0,1.0,1,0.0,1.0,1.0,1,2,0,0,1,0,1,1,1,0,0,1,1,1,1
386,1,1.0,0,0.0,1,0.0,,0.0,1,2,0,0,1,0,1,1,1,0,0,1,0,1,7
387,1,,0,1.0,0,,1.0,0.0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,21
388,1,1.0,0,1.0,0,,1.0,1.0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,22
389,1,1.0,0,1.0,1,1.0,1.0,1.0,0,2,1,1,1,0,0,1,1,0,0,1,1,0,10
390,1,,0,,0,1.0,1.0,0.0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,15
391,1,1.0,0,,0,0.0,1.0,1.0,0,2,0,0,1,0,0,0,1,0,0,1,1,1,36
392,1,1.0,0,0.0,0,0.0,1.0,1.0,0,2,0,1,1,0,0,1,1,0,1,1,1,1,29
393,1,1.0,0,1.0,0,0.0,1.0,1.0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,25
394,1,1.0,0,0.0,1,0.0,1.0,0.0,1,2,0,0,1,0,1,0,1,0,0,1,1,0,4
395,1,0.0,0,0.0,1,0.0,,0.0,1,2,0,0,1,0,1,0,1,0,0,1,1,0,3
396,1,1.0,0,1.0,0,0.0,1.0,0.0,1,2,1,1,1,0,0,0,1,0,1,0,1,0,46
397,1,1.0,1,0.0,1,0.0,1.0,1.0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,16
398,1,1.0,0,1.0,0,,1.0,1.0,0,2,0,0,0,0,0,0,1,1,0,1,1,0,16
399,1,1.0,0,0.0,1,1.0,1.0,0.0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,4
400,1,0.0,0,1.0,1,1.0,,0.0,1,2,1,1,1,0,1,0,1,0,1,0,1,1,2
401,1,0.0,0,0.0,0,0.0,1.0,1.0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,10
402,1,1.0,0,1.0,0,0.0,1.0,1.0,1,2,0,0,1,1,0,1,1,0,1,1,1,0,20
403,1,1.0,1,1.0,0,0.0,,1.0,0,2,1,1,1,0,1,0,1,0,1,1,1,0,30
404,1,0.0,0,1.0,1,0.0,0.0,1.0,1,2,1,0,0,1,1,0,1,1,0,0,0,0,7
405,1,1.0,0,0.0,0,1.0,,1.0,0,2,0,0,0,0,0,1,1,0,0,1,1,0,38
406,1,0.0,1,,1,1.0,1.0,1.0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,11
407,1,,1,0.0,0,0.0,1.0,1.0,0,2,0,1,1,1,1,1,1,0,0,1,1,0,39
408,1,1.0,1,0.0,0,1.0,1.0,0.0,0,2,0,0,1,0,0,1,1,1,0,1,1,1,14
409,1,1.0,0,0.0,0,1.0,0.0,0.0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,25
410,1,0.0,0,0.0,1,1.0,1.0,0.0,1,2,0,0,1,1,1,1,1,0,0,0,1,1,1
411,1,1.0,1,1.0,0,1.0,1.0,1.0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,37
412,1,1.0,0,1.0,0,1.0,,1.0,0,2,0,0,1,0,0,0,1,0,0,1,1,0,16
413,1,,0,0.0,1,1.0,0.0,1.0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,5
414,1,0.0,1,1.0,1,0.0,,0.0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,6
415,1,1.0,0,1.0,0,0.0,1.0,0.0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,15
416,1,1.0,0,1.0,1,1.0,,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1
417,1,1.0,0,1.0,0,1.0,,1.0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,31
418,1,1.0,0,1.0,1,0.0,,0.0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,2
419,1,0.0,0,1.0,1,0.0,1.0,0.0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,3
420,1,0.0,0,1.0,1,0.0,0.0,0.0,1,2,0,0,1,0,1,0,1,0,1,0,1,0,2
421,1,,0,0.0,1,0.0,1.0,1.0,1,2,0,0,1,0,1,1,1,0,0,0,0,0,14
422,1,1.0,0,1.0,0,0.0,1.0,0.0,1,2,0,0,0,0,0,1,1,0,1,1,1,0,11
423,1,1.0,0,0.0,1,1.0,1.0,1.0,1,2,1,0,1,0,1,0,1,0,1,1,1,0,7
424,1,,0,,0,1.0,,0.0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,12
425,1,1.0,0,0.0,0,0.0,,1.0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,29
426,1,0.0,0,1.0,0,0.0,0.0,0.0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,12
427,1,1.0,0,1.0,1,0.0,,1.0,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1
428,1,1.0,0,0.0,0,0.0,1.0,1.0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,32
429,1,0.0,0,1.0,0,0.0,,0.0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,18
430,1,0.0,0,,1,,1.0,0.0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,7
431,1,1.0,0,,0,0.0,1.0,1.0,0,2,0,0,1,0,1,1,1,0,1,0,1,0,21
432,1,0.0,0,,0,,1.0,0.0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,24
433,1,1.0,0,0.0,1,0.0,0.0,0.0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,6
434,1,1.0,0,0.0,1,1.0,,0.0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,10
435,1,0.0,0,0.0,0,0.0,1.0,1.0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,33
436,1,0.0,0,0.0,0,0.0,0.0,1.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,35
437,1,1.0,0,1.0,0,1.0,1.0,1.0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,16
438,1,1.0,0,0.0,0,0.0,1.0,1.0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,6
439,1,,0,1.0,0,1.0,,0.0,1,2,0,0,0,0,0,0,1,1,1,0,1,0,38
440,1,,1,0.0,1,0.0,1.0,1.0,0,2,1,1,0,0,1,1,1,0,0,0,1,1,7
441,1,1.0,0,0.0,0,1.0,0.0,1.0,1,2,0,0,1,0,0,0,1,0,0,1,1,0,21
442,1,1.0,0,1.0,0,0.0,1.0,1.0,1,2,0,0,0,0,1,1,1,0,0,1,1,0,20
443,1,0.0,0,1.0,0,1.0,,1.0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,21
444,1,1.0,0,1.0,1,1.0,1.0,1.0,1,2,0,0,1,1,1,0,1,0,0,1,1,0,4
445,1,1.0,0,1.0,1,1.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,3
446,1,1.0,0,1.0,0,1.0,1.0,1.0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,31
447,1,1.0,0,0.0,0,0.0,1.0,1.0,0,2,1,0,0,0,0,1,1,0,0,0,1,1,31
448,1,1.0,0,,1,0.0,1.0,0.0,1,2,0,0,1,0,0,0,1,0,1,0,1,0,3
449,1,0.0,0,0.0,1,0.0,1.0,1.0,1,2,1,1,0,1,1,0,1,0,0,1,1,0,7
450,1,0.0,0,1.0,0,1.0,1.0,0.0,1,2,1,1,1,1,1,0,1,0,1,1,0,0,6
451,1,1.0,0,,1,0.0,,1.0,0,2,0,0,1,0,0,0,1,0,0,1,1,1,14
452,1,1.0,0,1.0,1,0.0,1.0,0.0,1,2,0,0,0,0,0,0,1,0,0,1,1,0,1
453,1,1.0,0,1.0,0,0.0,0.0,1.0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1
454,1,1.0,0,1.0,0,1.0,1.0,1.0,0,2,1,1,1,1,1,1,1,0,0,1,0,1,32
455,1,,0,1.0,0,0.0,,1.0,0,2,0,1,1,0,1,1,1,0,0,0,1,0,41
456,1,0.0,0,0.0,0,,0.0,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,34
457,1,1.0,1,,0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,35
458,1,1.0,0,1.0,0,0.0,,1.0,0,2,0,0,1,0,1,0,1,0,0,1,1,1,28
459,1,1.0,0,0.0,1,1.0,1.0,0.0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,2
460,1,0.0,0,0.0,1,,1.0,0.0,1,2,0,0,0,0,0,1,1,0,1,1,0,0,4
461,1,0.0,0,1.0,1,0.0,,0.0,1,2,1,1,0,0,1,1,0,0,0,0,0,0,4
462,1,1.0,0,,0,1.0,,1.0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,39
463,1,1.0,0,0.0,0,0.0,0.0,0.0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,33
464,1,0.0,0,0.0,1,0.0,1.0,0.0,1,2,1,1,0,0,0,1,1,0,0,1,1,1,3
465,1,1.0,0,1.0,0,1.0,1.0,0.0,1,2,0,0,0,0,0,1,1,1,0,0,0,1,27
466,1,0.0,1,1.0,1,1.0,,1.0,1,2,0,0,0,0,0,0,1,0,0,1,1,1,5
467,1,0.0,0,1.0,0,1.0,0.0,0.0,1,2,0,0,1,0,0,1,1,0,0,1,0,0,6
468,1,,0,1.0,0,0.0,,0.0,1,2,0,0,1,0,0,1,1,0,1,1,1,1,1
469,1,1.0,0,0.0,0,0.0,1.0,0.0,0,2,0,0,1,0,1,0,1,0,1,1,0,1,22
470,1,1.0,0,0.0,1,1.0,,0.0,1,2,1,1,1,1,1,0,1,0,1,1,1,0,2
471,1,,0,0.0,0,0.0,1.0,1.0,0,2,0,0,0,0,0,0,1,0,1,1,1,1,32
472,1,1.0,1,1.0,0,0.0,1.0,1.0,1,2,0,0,1,0,0,1,1,0,1,1,1,1,23
473,1,,0,1.0,1,1.0,,1.0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,11
474,1,1.0,0,0.0,1,,1.0,,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
475,1,1.0,0,1.0,0,1.0,,1.0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,32
476,1,1.0,0,1.0,0,1.0,,1.0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,40
477,1,0.0,0,1.0,1,0.0,0.0,0.0,1,2,1,1,1,1,1,1,1,0,0,0,1,1,10
478,1,1.0,1,1.0,0,0.0,1.0,1.0,1,2,0,0,0,0,1,0,1,1,1,1,1,1,20
479,1,1.0,0,1.0,0,0.0,1.0,1.0,0,2,0,0,0,0,0,1,1,0,0,1,1,0,33
480,1,,0,1.0,0,1.0,,0.0,1,2,0,0,0,0,0,0,1,0,1,1,0,0,1
481,1,0.0,1,,0,0.0,1.0,1.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,29
482,1,1.0,0,1.0,0,1.0,1.0,1.0,0,2,1,1,1,1,1,0,1,0,1,0,0,0,24
483,1,,0,0.0,0,0.0,1.0,0.0,1,2,0,0,0,0,1,0,1,0,1,0,1,1,2
484,1,,0,1.0,1,1.0,,0.0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,8
